name,sku,price,stock
"Apple Camera",SKU-004386,31988783,301
"Dell Smartphone",SKU-004387,26343943,966
"HP Camera",SKU-004388,47385959,666
"Dell Tablet",SKU-004389,13835174,947
"Samsung Camera",SKU-004390,37077052,664
"Dell Laptop",SKU-004391,42741429,779
"HP Tablet",SKU-004392,15353127,457
"HP Laptop",SKU-004393,30767885,236
"Apple Monitor",SKU-004394,38000935,124
"HP Laptop",SKU-004395,41373559,714
"Apple Laptop",SKU-004396,47819517,173
"Samsung Camera",SKU-004397,8143336,209
"Apple Laptop",SKU-004398,23719132,933
"Apple Tablet",SKU-004399,36600994,501
"Apple Laptop",SKU-004400,3559072,75
"Dell Laptop",SKU-004401,1662934,374
"Dell Camera",SKU-004402,34805144,234
"Samsung Camera",SKU-004403,17424322,812
"Sony Laptop",SKU-004404,17763452,356
"Apple Monitor",SKU-004405,4702107,309
"Dell Camera",SKU-004406,3131684,32
"Apple Smartphone",SKU-004407,5632852,24
"Samsung Smartphone",SKU-004408,16964897,833
"HP Camera",SKU-004409,8335714,111
"Apple Monitor",SKU-004410,49624873,837
"Samsung Smartphone",SKU-004411,29550414,336
"Sony Laptop",SKU-004412,28902223,579
"Dell Laptop",SKU-004413,9293961,881
"Apple Laptop",SKU-004414,12134231,309
"Sony Smartphone",SKU-004415,11863236,190
"Apple Tablet",SKU-004416,14292257,960
"Samsung Smartphone",SKU-004417,43713321,941
"Apple Smartphone",SKU-004418,8676339,654
"Dell Tablet",SKU-004419,7405940,996
"Sony Laptop",SKU-004420,41430404,258
"Sony Camera",SKU-004421,7263144,616
"HP Camera",SKU-004422,45498583,467
"Dell Smartphone",SKU-004423,37578446,342
"Apple Tablet",SKU-004424,34617586,664
"Sony Tablet",SKU-004425,40875995,569
"Dell Monitor",SKU-004426,24659759,645
"Sony Smartphone",SKU-004427,32182304,626
"Samsung Monitor",SKU-004428,27790403,538
"Apple Smartphone",SKU-004429,37657168,790
"Samsung Smartphone",SKU-004430,29409414,501
"Sony Smartphone",SKU-004431,39329345,399
"HP Smartphone",SKU-004432,35426399,915
"Dell Smartphone",SKU-004433,5440354,903
"Apple Tablet",SKU-004434,30278390,851
"Sony Smartphone",SKU-004435,43007035,591
"Dell Laptop",SKU-004436,38469891,393
"Apple Camera",SKU-004437,9845784,771
"Dell Camera",SKU-004438,45383176,272
"Samsung Laptop",SKU-004439,8896631,350
"HP Smartphone",SKU-004440,26598163,409
"Dell Laptop",SKU-004441,44285195,584
"HP Laptop",SKU-004442,10939733,849
"Apple Tablet",SKU-004443,24108863,257
"Samsung Camera",SKU-004444,35171282,320
"Apple Smartphone",SKU-004445,9448066,668
"Samsung Camera",SKU-004446,14790095,319
"Sony Monitor",SKU-004447,37933858,867
"Sony Monitor",SKU-004448,15778694,9
"Samsung Smartphone",SKU-004449,45406595,768
"Sony Smartphone",SKU-004450,42245551,964
"Apple Monitor",SKU-004451,9897004,897
"Sony Camera",SKU-004452,25957193,644
"Dell Camera",SKU-004453,32538741,884
"Sony Laptop",SKU-004454,19839860,418
"Sony Smartphone",SKU-004455,44953881,820
"Dell Laptop",SKU-004456,48082818,372
"HP Laptop",SKU-004457,4223360,251
"Sony Camera",SKU-004458,14749292,31
"Apple Tablet",SKU-004459,29159558,462
"Apple Camera",SKU-004460,31531753,927
"Samsung Camera",SKU-004461,9345895,394
"HP Smartphone",SKU-004462,2992026,970
"Apple Laptop",SKU-004463,38508371,734
"HP Tablet",SKU-004464,17788221,579
"HP Monitor",SKU-004465,36943838,639
"Dell Camera",SKU-004466,46284463,544
"Dell Camera",SKU-004467,19173597,636
"HP Tablet",SKU-004468,23810223,498
"HP Camera",SKU-004469,27790975,886
"Apple Camera",SKU-004470,13390699,440
"Dell Camera",SKU-004471,23593154,280
"HP Camera",SKU-004472,19577907,564
"Samsung Monitor",SKU-004473,25928696,38
"Apple Smartphone",SKU-004474,3976178,455
"Apple Monitor",SKU-004475,4095915,411
"Sony Camera",SKU-004476,10096310,686
"Samsung Monitor",SKU-004477,31966879,331
"Sony Monitor",SKU-004478,45080330,159
"Apple Smartphone",SKU-004479,15656462,118
"Samsung Tablet",SKU-004480,2627062,493
"Samsung Camera",SKU-004481,3923069,489
"Samsung Smartphone",SKU-004482,10880909,526
"Sony Smartphone",SKU-004483,2180773,30
"Sony Tablet",SKU-004484,12062234,880
"Sony Laptop",SKU-004485,7233819,608
"Dell Monitor",SKU-004486,28639694,683
"Samsung Camera",SKU-004487,11551152,743
"Samsung Tablet",SKU-004488,17927421,533
"Sony Smartphone",SKU-004489,10234326,798
"Apple Smartphone",SKU-004490,11483570,281
"Apple Monitor",SKU-004491,23174199,978
"Dell Laptop",SKU-004492,13917346,67
"Dell Camera",SKU-004493,49340349,767
"Apple Camera",SKU-004494,21264853,967
"HP Camera",SKU-004495,13845929,937
"Samsung Camera",SKU-004496,38726003,568
"HP Smartphone",SKU-004497,43009056,199
"Dell Laptop",SKU-004498,27653644,712
"HP Laptop",SKU-004499,40998396,63
"HP Tablet",SKU-004500,38116077,230
"HP Monitor",SKU-004501,16920275,610
"Sony Monitor",SKU-004502,27041306,502
"Apple Laptop",SKU-004503,39418943,644
"Samsung Smartphone",SKU-004504,11206966,52
"Dell Camera",SKU-004505,31594516,62
"Dell Camera",SKU-004506,37791498,863
"Apple Laptop",SKU-004507,41887821,659
"Sony Smartphone",SKU-004508,22808228,707
"Dell Smartphone",SKU-004509,18349502,501
"Samsung Tablet",SKU-004510,36129239,751
"HP Tablet",SKU-004511,1513646,892
"HP Laptop",SKU-004512,8842651,947
"Dell Camera",SKU-004513,37031815,603
"Apple Tablet",SKU-004514,30271128,744
"Samsung Laptop",SKU-004515,16149022,378
"Samsung Monitor",SKU-004516,24078234,966
"HP Monitor",SKU-004517,21270993,616
"Sony Camera",SKU-004518,4259516,379
"Dell Monitor",SKU-004519,41882985,368
"Samsung Smartphone",SKU-004520,36653943,811
"Apple Camera",SKU-004521,36916163,704
"Samsung Monitor",SKU-004522,2619790,96
"Apple Monitor",SKU-004523,17653934,806
"Sony Laptop",SKU-004524,39896449,862
"HP Monitor",SKU-004525,34193898,623
"Samsung Monitor",SKU-004526,27588959,201
"Sony Camera",SKU-004527,17994364,372
"Dell Camera",SKU-004528,35755612,168
"Samsung Monitor",SKU-004529,29047011,418
"Dell Smartphone",SKU-004530,14253111,902
"Dell Camera",SKU-004531,23013606,918
"Apple Tablet",SKU-004532,46745384,365
"Sony Smartphone",SKU-004533,15023776,857
"HP Tablet",SKU-004534,2074802,715
"Sony Laptop",SKU-004535,6626823,895
"Apple Tablet",SKU-004536,32429929,827
"HP Tablet",SKU-004537,9427407,240
"Apple Monitor",SKU-004538,24106925,137
"Apple Smartphone",SKU-004539,13781789,1000
"Dell Tablet",SKU-004540,39071427,947
"HP Camera",SKU-004541,42209743,1000
"Apple Laptop",SKU-004542,18753632,884
"Apple Monitor",SKU-004543,36235149,74
"Apple Laptop",SKU-004544,10007641,664
"Apple Monitor",SKU-004545,13671043,328
"Dell Laptop",SKU-004546,18390725,724
"Dell Monitor",SKU-004547,44094853,922
"Samsung Smartphone",SKU-004548,45624959,561
"Apple Tablet",SKU-004549,6882216,971
"Apple Tablet",SKU-004550,15058367,364
"Dell Smartphone",SKU-004551,16463629,484
"Samsung Camera",SKU-004552,8778392,590
"Sony Laptop",SKU-004553,12388760,25
"HP Smartphone",SKU-004554,22292838,961
"Sony Tablet",SKU-004555,20868808,738
"Sony Camera",SKU-004556,41342102,967
"Sony Tablet",SKU-004557,49741585,251
"Apple Laptop",SKU-004558,38758282,624
"Dell Monitor",SKU-004559,5851127,948
"Apple Smartphone",SKU-004560,37514152,235
"Dell Smartphone",SKU-004561,28364550,5
"HP Camera",SKU-004562,16438422,863
"Samsung Camera",SKU-004563,20207183,537
"Sony Smartphone",SKU-004564,14031323,413
"Samsung Tablet",SKU-004565,25227130,868
"Dell Smartphone",SKU-004566,43022965,718
"HP Tablet",SKU-004567,31464166,774
"HP Smartphone",SKU-004568,30508087,575
"Sony Monitor",SKU-004569,21489685,973
"Sony Tablet",SKU-004570,44195167,137
"Sony Tablet",SKU-004571,37293485,596
"Apple Tablet",SKU-004572,38851696,241
"HP Camera",SKU-004573,45778534,116
"Samsung Smartphone",SKU-004574,27898443,847
"Apple Camera",SKU-004575,37738875,58
"Sony Smartphone",SKU-004576,31610338,322
"Samsung Monitor",SKU-004577,28898300,836
"Dell Smartphone",SKU-004578,30987536,229
"Sony Monitor",SKU-004579,13039374,575
"Sony Tablet",SKU-004580,24590946,982
"Sony Tablet",SKU-004581,23542856,401
"HP Smartphone",SKU-004582,20466227,634
"Dell Monitor",SKU-004583,22722350,241
"Sony Monitor",SKU-004584,36846179,871
"Samsung Camera",SKU-004585,21020582,4
"Dell Laptop",SKU-004586,24608249,667
"Apple Monitor",SKU-004587,26900364,730
"Dell Laptop",SKU-004588,29553283,409
"Apple Camera",SKU-004589,42386464,520
"Dell Laptop",SKU-004590,3639022,239
"Apple Tablet",SKU-004591,22392349,162
"Dell Camera",SKU-004592,41490883,156
"Apple Smartphone",SKU-004593,39534858,616
"Dell Laptop",SKU-004594,30617522,879
"Samsung Smartphone",SKU-004595,5537662,904
"Sony Laptop",SKU-004596,7079973,722
"Dell Laptop",SKU-004597,43799773,107
"HP Camera",SKU-004598,38239722,88
"Samsung Tablet",SKU-004599,20177580,149
"Samsung Tablet",SKU-004600,49108200,538
"Sony Monitor",SKU-004601,9971648,263
"Samsung Laptop",SKU-004602,17353789,586
"HP Camera",SKU-004603,27264971,968
"Apple Tablet",SKU-004604,41755261,195
"Apple Camera",SKU-004605,49474833,406
"Dell Smartphone",SKU-004606,26289828,358
"Apple Tablet",SKU-004607,11388087,34
"Sony Monitor",SKU-004608,36143339,653
"Samsung Smartphone",SKU-004609,32494391,775
"HP Monitor",SKU-004610,45253912,457
"HP Monitor",SKU-004611,7700279,970
"HP Monitor",SKU-004612,7778416,332
"HP Monitor",SKU-004613,25728258,232
"HP Monitor",SKU-004614,13393628,800
"Samsung Smartphone",SKU-004615,48326881,359
"Sony Tablet",SKU-004616,19178603,13
"Dell Tablet",SKU-004617,40262409,442
"HP Monitor",SKU-004618,48594378,314
"Sony Tablet",SKU-004619,31519664,872
"Sony Camera",SKU-004620,5065303,64
"Samsung Camera",SKU-004621,39418385,868
"Sony Smartphone",SKU-004622,31511192,145
"Samsung Monitor",SKU-004623,10671695,117
"Sony Tablet",SKU-004624,1374631,362
"Dell Camera",SKU-004625,42396017,859
"Samsung Monitor",SKU-004626,8290347,849
"HP Monitor",SKU-004627,27141505,337
"Sony Laptop",SKU-004628,2800751,616
"Sony Tablet",SKU-004629,11864478,987
"Dell Tablet",SKU-004630,28547908,789
"Apple Laptop",SKU-004631,26859195,432
"Apple Monitor",SKU-004632,5207124,278
"Sony Monitor",SKU-004633,12353161,148
"Samsung Smartphone",SKU-004634,27802588,968
"Samsung Monitor",SKU-004635,13608752,905
"Sony Monitor",SKU-004636,43126444,287
"Dell Camera",SKU-004637,16175312,659
"Sony Monitor",SKU-004638,49899106,510
"Samsung Monitor",SKU-004639,9772178,275
"Dell Smartphone",SKU-004640,45667314,194
"Dell Monitor",SKU-004641,10413540,715
"Dell Camera",SKU-004642,11832284,579
"Sony Monitor",SKU-004643,2250235,167
"HP Monitor",SKU-004644,14179997,937
"Apple Smartphone",SKU-004645,42214949,125
"HP Tablet",SKU-004646,35392218,21
"HP Tablet",SKU-004647,4962090,699
"Apple Laptop",SKU-004648,10546201,723
"Dell Laptop",SKU-004649,15875360,951
"Apple Smartphone",SKU-004650,39773461,181
"Apple Monitor",SKU-004651,1390239,200
"Dell Tablet",SKU-004652,31863891,340
"HP Monitor",SKU-004653,5130493,878
"Dell Tablet",SKU-004654,44070334,492
"Samsung Laptop",SKU-004655,12156191,299
"Sony Tablet",SKU-004656,49911078,265
"HP Camera",SKU-004657,32452197,677
"Samsung Smartphone",SKU-004658,46991100,395
"Sony Monitor",SKU-004659,3791143,226
"HP Laptop",SKU-004660,38771229,645
"Sony Monitor",SKU-004661,34914875,854
"Dell Tablet",SKU-004662,48126279,4
"Dell Smartphone",SKU-004663,15130410,766
"HP Smartphone",SKU-004664,12246173,568
"Samsung Tablet",SKU-004665,25512007,751
"Apple Laptop",SKU-004666,14833642,682
"Dell Monitor",SKU-004667,8785530,760
"Samsung Smartphone",SKU-004668,7349978,407
"Samsung Monitor",SKU-004669,43877965,898
"Samsung Smartphone",SKU-004670,3082061,417
"Samsung Camera",SKU-004671,46495779,687
"Sony Monitor",SKU-004672,13580360,486
"Dell Camera",SKU-004673,18634843,559
"Dell Camera",SKU-004674,6178207,233
"Apple Tablet",SKU-004675,14971705,992
"Dell Tablet",SKU-004676,37775522,782
"HP Laptop",SKU-004677,20346523,255
"Samsung Monitor",SKU-004678,34120390,852
"Dell Smartphone",SKU-004679,25744686,940
"Apple Tablet",SKU-004680,41712986,823
"Apple Laptop",SKU-004681,23384520,441
"Sony Tablet",SKU-004682,7573779,182
"Samsung Camera",SKU-004683,14800004,352
"HP Camera",SKU-004684,15658334,811
"Apple Monitor",SKU-004685,33581814,32
"Apple Tablet",SKU-004686,39487820,624
"HP Camera",SKU-004687,5760028,444
"Samsung Smartphone",SKU-004688,29457081,982
"Sony Tablet",SKU-004689,14669715,564
"Apple Smartphone",SKU-004690,35967430,800
"Dell Tablet",SKU-004691,11653907,536
"Sony Monitor",SKU-004692,2961657,170
"Sony Smartphone",SKU-004693,15770084,815
"Dell Laptop",SKU-004694,39008270,610
"Dell Tablet",SKU-004695,18911543,9
"Samsung Smartphone",SKU-004696,7506616,165
"Apple Camera",SKU-004697,8727631,430
"Dell Tablet",SKU-004698,13989655,477
"Samsung Tablet",SKU-004699,43815240,901
"Dell Smartphone",SKU-004700,23893447,638
"Apple Smartphone",SKU-004701,22171550,719
"Dell Camera",SKU-004702,35064400,681
"HP Smartphone",SKU-004703,22579782,320
"Sony Camera",SKU-004704,10390350,924
"HP Tablet",SKU-004705,27260290,853
"Apple Tablet",SKU-004706,45095272,577
"HP Laptop",SKU-004707,22796844,716
"Dell Monitor",SKU-004708,48503677,297
"HP Monitor",SKU-004709,42656203,379
"Sony Camera",SKU-004710,15947931,564
"Dell Tablet",SKU-004711,22239963,197
"Dell Camera",SKU-004712,43611383,74
"Apple Laptop",SKU-004713,7638853,973
"Sony Monitor",SKU-004714,29810109,874
"Sony Laptop",SKU-004715,15602696,642
"HP Tablet",SKU-004716,8421221,365
"Dell Monitor",SKU-004717,40716142,955
"Dell Camera",SKU-004718,27356916,167
"Samsung Camera",SKU-004719,20973693,972
"Dell Monitor",SKU-004720,46679151,345
"Apple Monitor",SKU-004721,10528974,936
"Samsung Laptop",SKU-004722,10596923,295
"Apple Camera",SKU-004723,36687059,911
"Apple Smartphone",SKU-004724,11376612,427
"Dell Laptop",SKU-004725,24940954,78
"Sony Tablet",SKU-004726,29871534,278
"HP Smartphone",SKU-004727,32731059,662
"Apple Camera",SKU-004728,16933309,121
"Sony Smartphone",SKU-004729,44427449,996
"Dell Monitor",SKU-004730,46899370,944
"Dell Camera",SKU-004731,47660733,430
"Dell Laptop",SKU-004732,39653005,806
"Samsung Camera",SKU-004733,36787480,81
"HP Camera",SKU-004734,28021937,976
"Dell Smartphone",SKU-004735,48036714,74
"HP Camera",SKU-004736,21313434,297
"Apple Camera",SKU-004737,17133985,823
"Apple Camera",SKU-004738,1994430,787
"Samsung Laptop",SKU-004739,10689735,390
"Samsung Monitor",SKU-004740,10841453,719
"Sony Camera",SKU-004741,31123727,765
"HP Camera",SKU-004742,37553990,956
"Dell Laptop",SKU-004743,23099581,678
"Samsung Tablet",SKU-004744,27159290,70
"Apple Laptop",SKU-004745,43055877,435
"HP Laptop",SKU-004746,44455950,612
"Dell Laptop",SKU-004747,4624804,237
"Samsung Tablet",SKU-004748,7882495,24
"Apple Laptop",SKU-004749,24298547,669
"Dell Tablet",SKU-004750,34162260,297
"Sony Camera",SKU-004751,34862559,622
"Sony Laptop",SKU-004752,40828505,147
"Apple Smartphone",SKU-004753,5180113,347
"HP Laptop",SKU-004754,40039668,310
"Dell Monitor",SKU-004755,24925760,787
"Samsung Laptop",SKU-004756,24870303,904
"HP Camera",SKU-004757,33425367,323
"Apple Camera",SKU-004758,7082888,26
"Dell Camera",SKU-004759,8815661,901
"Samsung Smartphone",SKU-004760,21339834,324
"Dell Smartphone",SKU-004761,49429477,110
"Apple Camera",SKU-004762,41759123,542
"Apple Tablet",SKU-004763,42569855,767
"HP Laptop",SKU-004764,34314173,811
"Sony Monitor",SKU-004765,1226865,588
"Dell Camera",SKU-004766,24145982,668
"HP Smartphone",SKU-004767,49977661,846
"Sony Smartphone",SKU-004768,3910646,446
"Apple Laptop",SKU-004769,47093364,932
"Samsung Laptop",SKU-004770,4705513,344
"HP Camera",SKU-004771,12489534,235
"Apple Camera",SKU-004772,27498831,804
"Dell Tablet",SKU-004773,5655502,228
"Dell Monitor",SKU-004774,18264319,347
"Sony Laptop",SKU-004775,38595447,124
"Dell Camera",SKU-004776,26026941,320
"Dell Smartphone",SKU-004777,1418813,312
"Samsung Camera",SKU-004778,19193171,744
"HP Smartphone",SKU-004779,23043388,97
"Samsung Camera",SKU-004780,32876393,715
"Samsung Laptop",SKU-004781,16048522,846
"Sony Monitor",SKU-004782,38664252,954
"Apple Camera",SKU-004783,45434322,51
"Apple Smartphone",SKU-004784,2687708,320
"HP Laptop",SKU-004785,14328367,13
"Sony Smartphone",SKU-004786,18339266,566
"Sony Tablet",SKU-004787,5875228,436
"Dell Tablet",SKU-004788,23490388,90
"Dell Smartphone",SKU-004789,35543229,493
"Samsung Camera",SKU-004790,30580282,355
"Samsung Monitor",SKU-004791,44657481,326
"HP Monitor",SKU-004792,23872396,667
"Dell Camera",SKU-004793,19145616,323
"Apple Monitor",SKU-004794,3619576,735
"Apple Monitor",SKU-004795,19548710,719
"Apple Camera",SKU-004796,37091244,67
"Apple Camera",SKU-004797,20747534,388
"Samsung Camera",SKU-004798,35207234,810
"Apple Tablet",SKU-004799,34754254,567
"HP Camera",SKU-004800,48071315,976
"Dell Smartphone",SKU-004801,48093173,749
"Samsung Laptop",SKU-004802,34233616,415
"Sony Camera",SKU-004803,41124461,204
"HP Smartphone",SKU-004804,24518031,981
"Apple Monitor",SKU-004805,27673077,110
"HP Monitor",SKU-004806,39658447,685
"Apple Monitor",SKU-004807,49954613,322
"Samsung Smartphone",SKU-004808,31852690,866
"HP Monitor",SKU-004809,41458631,420
"Samsung Smartphone",SKU-004810,19805575,96
"HP Monitor",SKU-004811,11932069,414
"Dell Tablet",SKU-004812,39961877,416
"HP Camera",SKU-004813,32440977,891
"Sony Laptop",SKU-004814,27890407,593
"Dell Tablet",SKU-004815,48111341,599
"Samsung Monitor",SKU-004816,14063271,543
"Samsung Laptop",SKU-004817,6756114,138
"Apple Smartphone",SKU-004818,30077590,413
"HP Tablet",SKU-004819,33927814,378
"Sony Monitor",SKU-004820,45097426,726
"Sony Laptop",SKU-004821,24991059,979
"Samsung Tablet",SKU-004822,2817576,814
"Samsung Monitor",SKU-004823,16254703,948
"Sony Monitor",SKU-004824,1480286,116
"Dell Monitor",SKU-004825,14776635,558
"Samsung Laptop",SKU-004826,6593474,343
"Samsung Tablet",SKU-004827,17842264,195
"Sony Monitor",SKU-004828,40163641,375
"Sony Laptop",SKU-004829,30785748,44
"Apple Tablet",SKU-004830,36356942,833
"HP Tablet",SKU-004831,12444004,131
"Dell Tablet",SKU-004832,48771753,647
"Apple Smartphone",SKU-004833,30989882,47
"Samsung Tablet",SKU-004834,31617207,269
"HP Laptop",SKU-004835,20493384,804
"Sony Tablet",SKU-004836,28689072,103
"Samsung Smartphone",SKU-004837,23183402,313
"Dell Smartphone",SKU-004838,41832416,746
"Sony Camera",SKU-004839,11196451,343
"Sony Laptop",SKU-004840,3536084,20
"Sony Monitor",SKU-004841,45631946,796
"Samsung Monitor",SKU-004842,34307093,600
"Samsung Smartphone",SKU-004843,3941099,811
"Apple Laptop",SKU-004844,39965193,590
"Dell Monitor",SKU-004845,44194660,382
"Samsung Smartphone",SKU-004846,33045566,76
"Dell Laptop",SKU-004847,12942567,883
"HP Camera",SKU-004848,29037868,284
"HP Tablet",SKU-004849,22237954,434
"Apple Camera",SKU-004850,25229129,981
"Sony Laptop",SKU-004851,23990864,79
"Dell Monitor",SKU-004852,19243293,7
"Samsung Smartphone",SKU-004853,26475321,951
"Dell Monitor",SKU-004854,3233056,140
"Apple Camera",SKU-004855,47617589,499
"Dell Tablet",SKU-004856,35608587,370
"Samsung Camera",SKU-004857,35338725,872
"HP Tablet",SKU-004858,42986686,225
"Sony Camera",SKU-004859,40584538,654
"Dell Smartphone",SKU-004860,43010268,753
"Dell Tablet",SKU-004861,42016310,847
"HP Tablet",SKU-004862,35200700,388
"Apple Monitor",SKU-004863,18060651,959
"Sony Camera",SKU-004864,27746101,508
"Apple Smartphone",SKU-004865,21493466,740
"Sony Smartphone",SKU-004866,15851681,119
"Apple Monitor",SKU-004867,8202978,684
"Sony Camera",SKU-004868,40194874,482
"Sony Camera",SKU-004869,5501885,563
"Samsung Monitor",SKU-004870,14337706,451
"Dell Smartphone",SKU-004871,35583199,979
"HP Monitor",SKU-004872,46925475,519
"Sony Tablet",SKU-004873,19976116,282
"HP Laptop",SKU-004874,43995744,132
"Sony Laptop",SKU-004875,3818343,19
"Dell Camera",SKU-004876,47997943,468
"Apple Smartphone",SKU-004877,19920645,222
"Dell Tablet",SKU-004878,6311422,835
"Samsung Smartphone",SKU-004879,37343091,190
"Sony Camera",SKU-004880,9005172,5
"Sony Tablet",SKU-004881,49545971,69
"HP Tablet",SKU-004882,38159124,931
"Dell Tablet",SKU-004883,46733552,384
"Apple Camera",SKU-004884,39639342,696
"Dell Smartphone",SKU-004885,4685748,315
"Dell Camera",SKU-004886,21213967,52
"Sony Laptop",SKU-004887,14524184,14
"Dell Camera",SKU-004888,7519970,713
"Samsung Monitor",SKU-004889,42217756,976
"Sony Monitor",SKU-004890,2634491,269
"Apple Laptop",SKU-004891,21612195,614
"HP Laptop",SKU-004892,48686980,700
"Samsung Camera",SKU-004893,33299739,108
"Sony Tablet",SKU-004894,40349439,159
"Sony Smartphone",SKU-004895,7152957,490
"Samsung Camera",SKU-004896,43197901,162
"HP Laptop",SKU-004897,10878927,580
"Dell Laptop",SKU-004898,37656057,760
"Sony Monitor",SKU-004899,30001443,308
"Dell Monitor",SKU-004900,49909280,127
"HP Laptop",SKU-004901,23698029,942
"Dell Tablet",SKU-004902,26403294,340
