name,sku,price,stock
"Apple Smartphone",SKU-001887,42060520,215
"HP Monitor",SKU-001888,12231751,138
"Dell Laptop",SKU-001889,48413422,245
"HP Tablet",SKU-001890,36861641,498
"HP Smartphone",SKU-001891,34553290,82
"HP Tablet",SKU-001892,20800114,868
"Dell Smartphone",SKU-001893,12054974,456
"Apple Laptop",SKU-001894,32420248,845
"Samsung Tablet",SKU-001895,49157796,362
"Dell Tablet",SKU-001896,37914553,957
"Samsung Tablet",SKU-001897,16455060,834
"HP Monitor",SKU-001898,46509926,894
"Apple Smartphone",SKU-001899,19830399,727
"Sony Laptop",SKU-001900,48313042,717
"HP Laptop",SKU-001901,45605490,804
"Samsung Camera",SKU-001902,46197496,147
"Dell Smartphone",SKU-001903,25652055,285
"Samsung Tablet",SKU-001904,12649466,120
"Samsung Smartphone",SKU-001905,17180821,49
"Apple Tablet",SKU-001906,10275056,485
"Sony Monitor",SKU-001907,32282912,942
"Apple Tablet",SKU-001908,31925727,896
"Sony Smartphone",SKU-001909,48114190,59
"HP Laptop",SKU-001910,29287189,596
"Samsung Smartphone",SKU-001911,41618962,487
"Dell Smartphone",SKU-001912,35269742,377
"HP Monitor",SKU-001913,14301963,261
"Dell Tablet",SKU-001914,27986722,211
"Apple Laptop",SKU-001915,30210350,968
"HP Smartphone",SKU-001916,30050555,983
"Dell Tablet",SKU-001917,23160293,600
"Sony Tablet",SKU-001918,9771467,834
"Sony Laptop",SKU-001919,24177343,720
"HP Monitor",SKU-001920,35919163,693
"HP Camera",SKU-001921,45379294,269
"Dell Camera",SKU-001922,48586274,217
"HP Smartphone",SKU-001923,29865003,79
"Apple Laptop",SKU-001924,48817768,216
"Apple Monitor",SKU-001925,15417720,850
"Apple Monitor",SKU-001926,12726856,966
"Sony Smartphone",SKU-001927,30845109,13
"Apple Camera",SKU-001928,41553291,435
"Sony Monitor",SKU-001929,1144275,641
"Sony Smartphone",SKU-001930,28622976,260
"HP Camera",SKU-001931,16043784,839
"HP Laptop",SKU-001932,37838993,596
"Samsung Monitor",SKU-001933,13933845,167
"Apple Camera",SKU-001934,9043747,934
"Apple Laptop",SKU-001935,6413583,546
"Apple Camera",SKU-001936,1237590,603
"Sony Camera",SKU-001937,46784247,961
"Apple Camera",SKU-001938,7105250,844
"Dell Monitor",SKU-001939,28608543,203
"Dell Laptop",SKU-001940,25563322,625
"HP Smartphone",SKU-001941,1902405,911
"Samsung Laptop",SKU-001942,45639491,43
"HP Smartphone",SKU-001943,44014990,817
"Dell Smartphone",SKU-001944,38805430,830
"HP Smartphone",SKU-001945,24135806,475
"Samsung Laptop",SKU-001946,35179446,958
"Dell Monitor",SKU-001947,2897267,792
"HP Tablet",SKU-001948,2109737,996
"Dell Tablet",SKU-001949,29079225,842
"Apple Smartphone",SKU-001950,3485982,677
"Sony Laptop",SKU-001951,25100061,684
"Apple Camera",SKU-001952,12401149,0
"Dell Camera",SKU-001953,26893073,920
"HP Laptop",SKU-001954,2995516,843
"HP Laptop",SKU-001955,23568398,79
"Samsung Monitor",SKU-001956,4631097,186
"Samsung Monitor",SKU-001957,3624095,641
"Apple Smartphone",SKU-001958,26747760,302
"Sony Camera",SKU-001959,2319438,187
"Dell Smartphone",SKU-001960,38908851,261
"Samsung Smartphone",SKU-001961,33926500,330
"Dell Monitor",SKU-001962,18021530,703
"Dell Tablet",SKU-001963,22555129,502
"HP Monitor",SKU-001964,26576462,456
"Samsung Tablet",SKU-001965,33282777,104
"HP Tablet",SKU-001966,5319927,555
"Samsung Camera",SKU-001967,18981788,163
"HP Camera",SKU-001968,10201859,272
"Sony Camera",SKU-001969,31307819,693
"Dell Tablet",SKU-001970,17821102,725
"Samsung Camera",SKU-001971,49962988,360
"Samsung Laptop",SKU-001972,36780359,835
"Samsung Monitor",SKU-001973,18949386,149
"Samsung Monitor",SKU-001974,20376372,462
"Samsung Monitor",SKU-001975,18183876,369
"Dell Camera",SKU-001976,18511731,19
"Apple Camera",SKU-001977,21435045,398
"Dell Camera",SKU-001978,8193056,27
"Sony Smartphone",SKU-001979,5631545,65
"HP Tablet",SKU-001980,47624727,788
"HP Camera",SKU-001981,37695551,396
"Apple Camera",SKU-001982,35752711,182
"HP Camera",SKU-001983,33351990,915
"HP Smartphone",SKU-001984,15045196,349
"Dell Smartphone",SKU-001985,27561755,590
"Dell Laptop",SKU-001986,2180124,392
"Apple Tablet",SKU-001987,2311814,473
"Dell Laptop",SKU-001988,15688674,435
"Samsung Camera",SKU-001989,19637066,448
"Samsung Laptop",SKU-001990,46368861,234
"Dell Camera",SKU-001991,39572644,431
"HP Smartphone",SKU-001992,22267101,666
"Sony Camera",SKU-001993,10418532,913
"HP Smartphone",SKU-001994,24455973,77
"Apple Smartphone",SKU-001995,9434205,466
"Dell Laptop",SKU-001996,1510522,16
"HP Laptop",SKU-001997,4389832,483
"Dell Laptop",SKU-001998,4361017,491
"Sony Smartphone",SKU-001999,17640197,915
"HP Monitor",SKU-002000,46795624,724
"Samsung Laptop",SKU-002001,17623366,868
"HP Camera",SKU-002002,35331954,782
"HP Tablet",SKU-002003,3307262,595
"Samsung Tablet",SKU-002004,49112826,592
"Dell Laptop",SKU-002005,21272201,195
"Dell Tablet",SKU-002006,44670264,806
"Dell Monitor",SKU-002007,18331807,760
"HP Monitor",SKU-002008,28813903,550
"Apple Monitor",SKU-002009,37752254,145
"Sony Smartphone",SKU-002010,34203687,224
"Samsung Tablet",SKU-002011,19941751,528
"Dell Camera",SKU-002012,27109358,717
"Sony Tablet",SKU-002013,4214100,412
"Sony Monitor",SKU-002014,24964979,889
"Samsung Camera",SKU-002015,46061010,805
"Samsung Tablet",SKU-002016,6990571,120
"Sony Smartphone",SKU-002017,21886764,140
"Samsung Smartphone",SKU-002018,10093917,806
"Dell Camera",SKU-002019,22062516,837
"Dell Camera",SKU-002020,14203586,324
"Dell Smartphone",SKU-002021,38801057,688
"Apple Laptop",SKU-002022,49590479,688
"Dell Camera",SKU-002023,37378948,50
"Samsung Camera",SKU-002024,8599234,120
"Sony Camera",SKU-002025,24185132,719
"Dell Tablet",SKU-002026,22576094,198
"Sony Tablet",SKU-002027,42693391,59
"Apple Monitor",SKU-002028,12884854,723
"Samsung Smartphone",SKU-002029,43405917,649
"Samsung Smartphone",SKU-002030,20192842,538
"Sony Monitor",SKU-002031,9964225,862
"Dell Laptop",SKU-002032,41198814,817
"Samsung Camera",SKU-002033,44634937,85
"Samsung Tablet",SKU-002034,13122355,877
"Samsung Tablet",SKU-002035,49646069,582
"Samsung Camera",SKU-002036,8654012,439
"HP Laptop",SKU-002037,49460494,223
"Dell Smartphone",SKU-002038,30734598,289
"HP Monitor",SKU-002039,40185242,757
"Sony Smartphone",SKU-002040,35192140,689
"Samsung Tablet",SKU-002041,1252052,431
"Dell Monitor",SKU-002042,31677115,646
"Sony Tablet",SKU-002043,24821536,582
"Samsung Monitor",SKU-002044,9041143,264
"HP Camera",SKU-002045,17098093,141
"HP Monitor",SKU-002046,40816930,773
"Dell Smartphone",SKU-002047,13613077,828
"HP Camera",SKU-002048,14225399,750
"Sony Smartphone",SKU-002049,35701087,928
"Sony Laptop",SKU-002050,35883997,903
"Sony Tablet",SKU-002051,7588878,827
"Samsung Laptop",SKU-002052,4435659,93
"Samsung Monitor",SKU-002053,32856994,31
"HP Camera",SKU-002054,37270117,666
"Sony Camera",SKU-002055,49227504,812
"Dell Camera",SKU-002056,21723444,902
"Sony Smartphone",SKU-002057,26155880,210
"Samsung Monitor",SKU-002058,25457959,344
"Apple Laptop",SKU-002059,25461522,9
"Dell Monitor",SKU-002060,46087438,426
"HP Smartphone",SKU-002061,31120193,700
"HP Smartphone",SKU-002062,46999623,499
"Sony Tablet",SKU-002063,46620111,646
"HP Laptop",SKU-002064,33401715,744
"Samsung Camera",SKU-002065,8655331,325
"Apple Monitor",SKU-002066,5436395,232
"HP Smartphone",SKU-002067,47936539,51
"Dell Laptop",SKU-002068,2211800,522
"Apple Camera",SKU-002069,41225750,682
"Sony Smartphone",SKU-002070,26268935,402
"Sony Laptop",SKU-002071,6202535,274
"Apple Laptop",SKU-002072,10414858,213
"Apple Tablet",SKU-002073,48090465,685
"HP Monitor",SKU-002074,32808953,44
"HP Monitor",SKU-002075,36216486,24
"Sony Tablet",SKU-002076,26470394,292
"Samsung Smartphone",SKU-002077,42635485,678
"Apple Monitor",SKU-002078,8616877,563
"Samsung Tablet",SKU-002079,34629446,887
"Samsung Monitor",SKU-002080,39985213,814
"HP Tablet",SKU-002081,20126651,733
"HP Camera",SKU-002082,25469181,793
"HP Monitor",SKU-002083,40795072,334
"Apple Monitor",SKU-002084,27130416,464
"Dell Laptop",SKU-002085,21175583,619
"Apple Monitor",SKU-002086,10482961,863
"Samsung Laptop",SKU-002087,5024130,291
"Samsung Camera",SKU-002088,5376738,422
"Sony Laptop",SKU-002089,14619079,416
"Sony Smartphone",SKU-002090,39900952,641
"Samsung Camera",SKU-002091,8560775,618
"Samsung Camera",SKU-002092,18576472,472
"HP Camera",SKU-002093,13707700,776
"Apple Smartphone",SKU-002094,39553555,272
"Samsung Camera",SKU-002095,20965933,630
"HP Monitor",SKU-002096,44987940,975
"Apple Monitor",SKU-002097,31977320,843
"HP Camera",SKU-002098,29670068,309
"Samsung Laptop",SKU-002099,15531616,112
"HP Smartphone",SKU-002100,48089003,119
"Sony Laptop",SKU-002101,46935235,506
"Sony Monitor",SKU-002102,3121654,675
"Dell Camera",SKU-002103,35146680,688
"Sony Monitor",SKU-002104,3166236,388
"Samsung Camera",SKU-002105,29590314,974
"Dell Tablet",SKU-002106,8183809,555
"Apple Tablet",SKU-002107,18676463,964
"Sony Smartphone",SKU-002108,16566872,7
"Sony Monitor",SKU-002109,40967310,234
"Samsung Smartphone",SKU-002110,44571157,991
"Samsung Laptop",SKU-002111,30438954,964
"Apple Laptop",SKU-002112,22902088,566
"Sony Tablet",SKU-002113,25131476,231
"HP Laptop",SKU-002114,13630382,161
"Samsung Tablet",SKU-002115,44696955,369
"Dell Smartphone",SKU-002116,29302444,621
"Dell Monitor",SKU-002117,7218244,721
"HP Tablet",SKU-002118,4455026,358
"Dell Monitor",SKU-002119,4505435,938
"Dell Monitor",SKU-002120,23715070,122
"Samsung Laptop",SKU-002121,2378192,321
"HP Tablet",SKU-002122,21853739,22
"HP Monitor",SKU-002123,3335749,327
"Apple Camera",SKU-002124,6108419,884
"Apple Tablet",SKU-002125,6742365,74
"Sony Smartphone",SKU-002126,31287335,761
"Dell Tablet",SKU-002127,20982198,709
"Dell Monitor",SKU-002128,10847031,1000
"Sony Monitor",SKU-002129,17784024,893
"Dell Smartphone",SKU-002130,29013136,548
"Sony Camera",SKU-002131,8313212,162
"Apple Laptop",SKU-002132,16792156,142
"HP Camera",SKU-002133,1831704,498
"Apple Tablet",SKU-002134,29670638,507
"Apple Tablet",SKU-002135,16893962,756
"Dell Laptop",SKU-002136,37785671,555
"HP Smartphone",SKU-002137,46826711,382
"Samsung Tablet",SKU-002138,31876022,263
"Samsung Smartphone",SKU-002139,33426399,1000
"HP Camera",SKU-002140,47760919,507
"Sony Laptop",SKU-002141,8128773,51
"Dell Laptop",SKU-002142,31346008,930
"Samsung Laptop",SKU-002143,1320713,700
"Samsung Laptop",SKU-002144,35984771,9
"Apple Camera",SKU-002145,8960828,953
"Apple Monitor",SKU-002146,35510365,505
"Dell Camera",SKU-002147,3108548,675
"HP Monitor",SKU-002148,31517972,352
"Sony Laptop",SKU-002149,6939824,622
"Samsung Camera",SKU-002150,29372812,265
"Apple Tablet",SKU-002151,45719410,951
"Sony Monitor",SKU-002152,49997277,532
"Apple Camera",SKU-002153,31313321,48
"Sony Tablet",SKU-002154,22585476,382
"Apple Laptop",SKU-002155,12871462,747
"Samsung Laptop",SKU-002156,38535881,535
"Dell Monitor",SKU-002157,17760100,82
"Dell Camera",SKU-002158,24105521,787
"Dell Monitor",SKU-002159,14685967,514
"Sony Laptop",SKU-002160,22879419,731
"Sony Monitor",SKU-002161,23272800,345
"Apple Smartphone",SKU-002162,25975965,524
"Apple Tablet",SKU-002163,36215413,214
"Sony Monitor",SKU-002164,35375594,126
"Sony Camera",SKU-002165,19920543,37
"Samsung Tablet",SKU-002166,30196759,745
"Samsung Camera",SKU-002167,35231352,479
"Samsung Monitor",SKU-002168,32099514,681
"Apple Smartphone",SKU-002169,23627918,636
"Apple Monitor",SKU-002170,25980225,39
"Apple Tablet",SKU-002171,34865805,769
"Samsung Monitor",SKU-002172,28026622,820
"HP Laptop",SKU-002173,41460398,241
"Dell Monitor",SKU-002174,29007157,359
"Apple Smartphone",SKU-002175,40939621,821
"Apple Monitor",SKU-002176,48644781,865
"HP Camera",SKU-002177,33953948,224
"Samsung Camera",SKU-002178,46341353,848
"HP Monitor",SKU-002179,4857198,109
"Dell Tablet",SKU-002180,11489183,334
"Apple Camera",SKU-002181,1289286,839
"Sony Laptop",SKU-002182,36859030,961
"Dell Camera",SKU-002183,27565757,763
"Samsung Camera",SKU-002184,20696485,575
"Samsung Tablet",SKU-002185,14617560,412
"Dell Monitor",SKU-002186,1109838,642
"HP Laptop",SKU-002187,48296975,474
"Sony Laptop",SKU-002188,17821438,539
"Apple Tablet",SKU-002189,22803625,79
"Sony Camera",SKU-002190,26064256,435
"Apple Smartphone",SKU-002191,37233806,822
"Apple Smartphone",SKU-002192,49418310,160
"Samsung Camera",SKU-002193,4994220,841
"Samsung Monitor",SKU-002194,48791496,936
"HP Monitor",SKU-002195,21930746,869
"Apple Tablet",SKU-002196,33005121,318
"Sony Camera",SKU-002197,5663505,806
"HP Laptop",SKU-002198,10998850,815
"Sony Tablet",SKU-002199,12899745,660
"Dell Tablet",SKU-002200,45809441,932
"Dell Tablet",SKU-002201,4753823,239
"Dell Laptop",SKU-002202,1074953,359
"HP Monitor",SKU-002203,13547083,578
"Dell Camera",SKU-002204,21508594,458
"HP Camera",SKU-002205,11454563,352
"Samsung Monitor",SKU-002206,42019955,836
"Dell Monitor",SKU-002207,13838496,168
"Dell Monitor",SKU-002208,8935481,202
"Sony Laptop",SKU-002209,27019978,567
"Dell Camera",SKU-002210,5283727,520
"HP Tablet",SKU-002211,26344261,222
"Apple Camera",SKU-002212,38939578,74
"Samsung Smartphone",SKU-002213,37555374,297
"Samsung Smartphone",SKU-002214,28077267,439
"Dell Monitor",SKU-002215,12341186,647
"Dell Tablet",SKU-002216,12500060,536
"Apple Tablet",SKU-002217,6801668,517
"Samsung Smartphone",SKU-002218,18954672,511
"Sony Smartphone",SKU-002219,23608265,440
"HP Laptop",SKU-002220,4093602,457
"HP Monitor",SKU-002221,19488592,531
"HP Camera",SKU-002222,21152682,456
"HP Laptop",SKU-002223,19827382,14
"Dell Tablet",SKU-002224,47116563,6
"HP Tablet",SKU-002225,24130185,880
"Samsung Monitor",SKU-002226,49991019,94
"Sony Smartphone",SKU-002227,11325361,411
"Apple Camera",SKU-002228,44966941,274
"HP Camera",SKU-002229,44816099,311
"Dell Camera",SKU-002230,24298204,875
"Sony Laptop",SKU-002231,12787646,511
"Samsung Monitor",SKU-002232,24035657,939
"Samsung Tablet",SKU-002233,41913679,712
"Apple Camera",SKU-002234,44562663,374
"Apple Laptop",SKU-002235,47201511,912
"Samsung Tablet",SKU-002236,22544645,143
"Sony Smartphone",SKU-002237,18648383,587
"Dell Laptop",SKU-002238,7403806,897
"HP Tablet",SKU-002239,23646525,530
"HP Monitor",SKU-002240,3020668,694
"Samsung Camera",SKU-002241,39388034,583
"Dell Tablet",SKU-002242,38879249,443
"Samsung Monitor",SKU-002243,14651582,44
"HP Laptop",SKU-002244,1708481,476
"HP Smartphone",SKU-002245,48211558,340
"HP Tablet",SKU-002246,20977381,538
"Dell Monitor",SKU-002247,26005405,109
"Sony Tablet",SKU-002248,17113052,628
"HP Camera",SKU-002249,32818358,291
"Dell Camera",SKU-002250,32857435,459
"Sony Monitor",SKU-002251,6621464,541
"HP Laptop",SKU-002252,3270793,668
"Apple Camera",SKU-002253,3883815,814
"Samsung Tablet",SKU-002254,10001355,730
"Apple Camera",SKU-002255,47187707,416
"HP Smartphone",SKU-002256,44745095,859
"HP Tablet",SKU-002257,16410697,524
"Apple Laptop",SKU-002258,7246610,776
"Dell Tablet",SKU-002259,16461723,359
"Apple Tablet",SKU-002260,30392411,255
"Dell Monitor",SKU-002261,27206332,32
"HP Tablet",SKU-002262,18303889,127
"Sony Tablet",SKU-002263,2941111,618
"Samsung Tablet",SKU-002264,31779048,693
"HP Smartphone",SKU-002265,22232777,228
"Dell Smartphone",SKU-002266,34139782,817
"Sony Smartphone",SKU-002267,48231057,111
"Sony Camera",SKU-002268,28951931,505
"Samsung Monitor",SKU-002269,35314287,862
"Samsung Laptop",SKU-002270,36945491,18
"Dell Smartphone",SKU-002271,4196772,248
"Sony Tablet",SKU-002272,23732433,81
"Samsung Monitor",SKU-002273,21843174,401
"Sony Smartphone",SKU-002274,40896663,207
"Apple Camera",SKU-002275,17995834,579
"Sony Camera",SKU-002276,11821338,439
"HP Tablet",SKU-002277,29788875,480
"Sony Camera",SKU-002278,40339038,877
"HP Tablet",SKU-002279,46369288,0
"HP Camera",SKU-002280,45300732,630
"Samsung Camera",SKU-002281,18100457,896
"Sony Monitor",SKU-002282,1409528,650
"Sony Camera",SKU-002283,32051434,947
"HP Monitor",SKU-002284,42227447,382
"Apple Camera",SKU-002285,13213807,509
"Dell Laptop",SKU-002286,20966480,322
"Samsung Laptop",SKU-002287,34081423,715
"Dell Monitor",SKU-002288,41380261,452
"Samsung Monitor",SKU-002289,44749410,258
"Sony Laptop",SKU-002290,11252159,129
"Samsung Camera",SKU-002291,2319916,786
"HP Tablet",SKU-002292,35960993,971
"Dell Smartphone",SKU-002293,16852723,629
"Sony Camera",SKU-002294,8192292,464
"Dell Camera",SKU-002295,34146984,360
"Dell Monitor",SKU-002296,40675442,378
"HP Monitor",SKU-002297,35577526,348
"Apple Tablet",SKU-002298,45986790,271
"Dell Laptop",SKU-002299,7485445,216
"Dell Monitor",SKU-002300,6643326,363
"HP Camera",SKU-002301,24385389,580
"Sony Camera",SKU-002302,36522255,770
"Dell Laptop",SKU-002303,27854112,782
"Samsung Camera",SKU-002304,8054609,544
"Sony Laptop",SKU-002305,34984547,372
"Sony Laptop",SKU-002306,37639931,543
"Sony Camera",SKU-002307,47109336,611
"HP Camera",SKU-002308,18132370,213
"Dell Tablet",SKU-002309,35801619,255
"Apple Laptop",SKU-002310,39103424,315
"Dell Laptop",SKU-002311,3635652,886
"Apple Laptop",SKU-002312,32050996,745
"Samsung Camera",SKU-002313,33089201,494
"Sony Monitor",SKU-002314,42204874,664
"Sony Smartphone",SKU-002315,36572060,58
"HP Monitor",SKU-002316,27178751,472
"Apple Tablet",SKU-002317,7936292,779
"Sony Camera",SKU-002318,23107017,485
"Sony Camera",SKU-002319,38251753,262
"Apple Smartphone",SKU-002320,47541549,364
"Samsung Camera",SKU-002321,17822323,743
"Samsung Camera",SKU-002322,46137516,55
"HP Tablet",SKU-002323,49998482,619
"Dell Camera",SKU-002324,3895018,791
"Sony Laptop",SKU-002325,14614188,400
"Sony Tablet",SKU-002326,1756721,418
"Apple Smartphone",SKU-002327,36146652,843
"HP Smartphone",SKU-002328,6236585,848
"HP Tablet",SKU-002329,37522879,300
"Sony Smartphone",SKU-002330,28148523,985
"HP Camera",SKU-002331,9503140,402
"Apple Camera",SKU-002332,49091145,931
"Dell Laptop",SKU-002333,15957276,994
"Apple Camera",SKU-002334,28183230,654
"Samsung Monitor",SKU-002335,22447797,702
"Apple Smartphone",SKU-002336,6184938,620
"Sony Tablet",SKU-002337,17376461,908
"Dell Laptop",SKU-002338,25489140,446
"Apple Laptop",SKU-002339,5224682,953
"Samsung Laptop",SKU-002340,40462140,141
"Samsung Laptop",SKU-002341,48755187,419
"HP Camera",SKU-002342,29874229,597
"Samsung Tablet",SKU-002343,4515886,677
"Dell Monitor",SKU-002344,49078377,754
"Apple Tablet",SKU-002345,29886285,953
"Samsung Monitor",SKU-002346,21614972,285
"Apple Laptop",SKU-002347,30280567,794
"Sony Laptop",SKU-002348,23507863,465
"HP Tablet",SKU-002349,14985569,301
"Sony Monitor",SKU-002350,38309947,953
"Apple Smartphone",SKU-002351,49447442,885
"Dell Laptop",SKU-002352,28716874,460
"Dell Tablet",SKU-002353,42456311,609
"Dell Smartphone",SKU-002354,34000962,806
"Dell Tablet",SKU-002355,19949552,886
"Sony Laptop",SKU-002356,25823178,517
"Dell Smartphone",SKU-002357,23359607,674
"HP Monitor",SKU-002358,34116963,213
"Samsung Camera",SKU-002359,35140185,655
"HP Monitor",SKU-002360,33123542,746
"Sony Smartphone",SKU-002361,41261156,378
"Apple Smartphone",SKU-002362,6366059,17
"HP Camera",SKU-002363,7213176,271
"Sony Smartphone",SKU-002364,45383086,797
"Dell Tablet",SKU-002365,9333293,589
"Apple Tablet",SKU-002366,40349451,61
"Dell Laptop",SKU-002367,38062860,431
"Sony Smartphone",SKU-002368,22027331,737
"Samsung Tablet",SKU-002369,45026969,284
"HP Monitor",SKU-002370,44841490,613
"Apple Laptop",SKU-002371,4906019,120
"Apple Laptop",SKU-002372,21339531,370
"Dell Monitor",SKU-002373,2715192,199
"Samsung Monitor",SKU-002374,11027007,821
"Samsung Laptop",SKU-002375,30581872,156
"Dell Camera",SKU-002376,23290506,124
"Samsung Tablet",SKU-002377,18772150,344
"Apple Smartphone",SKU-002378,30501643,778
"Dell Tablet",SKU-002379,5420709,600
"HP Tablet",SKU-002380,40813166,559
"HP Smartphone",SKU-002381,49779308,582
"Samsung Monitor",SKU-002382,1821313,259
"Sony Camera",SKU-002383,13880049,236
"Apple Laptop",SKU-002384,35238558,877
"Sony Laptop",SKU-002385,33651958,875
"Samsung Monitor",SKU-002386,32853927,631
"HP Tablet",SKU-002387,8547709,124
"Samsung Camera",SKU-002388,40082117,30
"Samsung Laptop",SKU-002389,23441025,961
"Apple Tablet",SKU-002390,2894904,722
"Apple Tablet",SKU-002391,4781822,610
"Sony Laptop",SKU-002392,23945887,489
"Sony Laptop",SKU-002393,33545687,461
"Samsung Smartphone",SKU-002394,38151286,567
"Samsung Laptop",SKU-002395,6784228,499
"Dell Tablet",SKU-002396,28512586,516
"HP Laptop",SKU-002397,41756599,973
"Apple Smartphone",SKU-002398,32673301,435
"Samsung Tablet",SKU-002399,27922036,376
"HP Smartphone",SKU-002400,12776576,945
"Dell Camera",SKU-002401,3889449,380
"Sony Tablet",SKU-002402,35216661,806
"Sony Laptop",SKU-002403,1495968,257
"Apple Smartphone",SKU-002404,8036299,220
